id,type,time,author,author_id,re_tweeter,associated_tweet,text
1.14E+018,tweet,1560000000000,Zhareppa1,1.01E+018,,1.14E+018,TujheKitnaChahneLage  badiya song  ArijitSingh  KabirSingh  OneMoreTime  Bollywoodsongs
1.14E+018,tweet,1560000000000,theone_sumit,176061384,,1.14E+018,You didnât get the basic idea.  KabirSingh ask people to show sympathy to character. Wolf.. shows criminal as criminal. No sympathy for them. They get what they deserve in the end.
1.14E+018,tweet,1560000000000,iamjanzi,869574300,,1.14E+018,Really Miss  KabirSingh on Big Screen  Indian Movies Ban After Pak Indo Issue so  shahidkapoor arrange Private Screening for Rebel Fan  KabirSinghMovie pic.twitter.com/N14HnTCMYr
1.14E+018,tweet,1560000000000,morepritesh20,1331903322,,1.14E+018,What a movie Supperrbbbbb  FullPaisaVasool  KabirSingh  KabirSinghReview  ShahidKapoor  KiaraAdvani  movies  shahidkapoor  Advani_Kiara Bestpic.twitter.com/0cvPP4YdpA
1.14E+018,tweet,1560000000000,Sea_Rads,9.93E+017,,1.14E+018,"""I have not seen the movie  KabirSingh but the review in the link below closely concurs with my feelings and thoughts for   ArjunReddy.Needless to say"
1.14E+018,tweet,1560000000000,gargyashesvi,290398321,,1.14E+018,These movies didn't let forget the shit he/she is trying to.. even bring mental disbalance too.Someone please sue the Bollywood.2/2 KabirSinghReview  KiaraAdvani  KabirSingh
1.14E+018,tweet,1560000000000,beinganirudh11,4147479613,,1.14E+018,KabirSingh on fire shahidkapoor nailed it like a bosspic.twitter.com/A8PX9ueH9a
1.14E+018,tweet,1560000000000,GauravNagaon,8E+017,,1.14E+018,"""Bollywood Action-Drama Movie"
1.14E+018,tweet,1560000000000,meet_gouravseth,927258120,,1.14E+018,watching Kabir Singh at PVR Diamond Plaza  Â â¦
1.14E+018,tweet,1560000000000,ArshiAnsari22,8.06E+017,,1.14E+018,"""Well"
1.14E+018,tweet,1560000000000,Nilzrav,142231741,,1.14E+018,"""Havent seen Deadpool & only have heard about Ranjhana. Dhanush doesnt win over the girl"
1.14E+018,tweet,1560000000000,abhishekhgm,995159718,,1.14E+018,My only disappointment with  KabirSingh is  TulsikumarTK voice.... Why her voice not there in the film  TeraBanJaunga
1.14E+018,tweet,1560000000000,funnyLOLinsult,377335460,,1.14E+018,shahid_kapoor        best_acting_ever â watching Kabir Singh at Inox Rohtak  Â â¦
1.14E+018,tweet,1560000000000,gargyashesvi,290398321,,1.14E+018,Everyone is going mad over the so called love story Kabir singh...what a love story what a emotions kiara is love shahid is sexy....what about the one who gone through the same phase but couldn't end up like the movie lovers did. KabirSinghReview  KabirSingh  KiaraAdvani 1/2
1.14E+018,tweet,1560000000000,KMalik333,1.1E+018,,1.14E+018,What a brilliant movie and what an amazing acting by  shahidkapoor  KabirSinghI think its his career best movie till now 4.5 Stars...!!! pic.twitter.com/zxirVH6Ofq
1.14E+018,tweet,1560000000000,sanupaul42,8.17E+017,,1.14E+018,Feeling awesome watch  KabirSingh  shahidkapoor  Cine1Studios  Advani_Kiarapic.twitter.com/m5XxC0D9EO â at gitanjali
1.14E+018,tweet,1560000000000,phoolwatii,9.05E+017,,1.14E+018,koi mujhe please samjhao how are even girls validating this kabir singh nonsense
1.14E+018,tweet,1560000000000,soniasmusings,76050632,,1.14E+018,"""""""Kabir SinghÂ is an unmistakably misogynistic film"
1.14E+018,tweet,1560000000000,explosive_Kudi,8.22E+017,,1.14E+018,"""Watched  KabirSingh first day first show today. Didn't disclosed during the day that someone from office can question me. Than I realised it's a secret account and no one from office is aware that it's me.  So guys watch  KabirSingh for  ShahidKapoor "
1.14E+018,tweet,1560000000000,HaindaviR_0504,8.76E+017,,1.14E+018,"""What does it mean when you say âthis generation Loveâ? Love is same any generation"
1.14E+018,tweet,1560000000000,powerhouseffect,7.99E+017,,1.14E+018,Guys  KabirSingh  MovieReview is out on my  Youtube channel link  Â   KabirSinghReview  ShahidKapoor  KiaraAdvani  NikitaDutta  shahidkapoor  Advani_Kiara  nikifyinglife  TSeries  ArjunReddy  VijayDeverakonda  SandeepReddyVanga  KabirSinghMovie Share Subscribepic.twitter.com/AsELfuW7Pe
1.14E+018,tweet,1560000000000,imparesh23,8.22E+017,,1.14E+018,That wonât have any impact on film .Twitter wonât impact as far as word of mouth strong which is case for Kabir Singh
1.14E+018,tweet,1560000000000,themayank_verma,4268383572,,1.14E+018,What a brillint Movie  KabirSingh was such an outstanding acting by The one and only  shahidkapoor  Advani_Kiara  KabirSinghMovie  KabirSinghReview MUST WATCH Love you a lot  shahidkapoor
1.14E+018,tweet,1560000000000,its__vijay,1.05E+018,,1.14E+018,Weekend ki 60c  kabirsingh pic.twitter.com/XwkkeVw1kw
1.14E+018,tweet,1560000000000,Gowtham_kaNTRi,2960326254,,1.14E+018,Showtime  KabirSingh for my fav  shahidkapoor
1.14E+018,tweet,1560000000000,Shik_kebab,346047543,,1.14E+018,In the midst of all the  KabirSingh madness (which I can't wait to witness) got a glimpse of this very very cool usually edited trailer of  ArjunPatialaTrailer ..Lagta hai must watch hogi
1.14E+018,tweet,1560000000000,Varadsingh125,577325780,,1.14E+018,"""Hi  ananya116 a perfect review about """"Kabir Singh"""""
1.14E+018,tweet,1560000000000,Mack8920,1.13E+018,,1.14E+018,KabirSingh Tomorrow 11:45 Ka Show Hai Ek dam exited  shahidkapoor Sirpic.twitter.com/enUOOAYzID
1.14E+018,tweet,1560000000000,calmly_calloff,2424105240,,1.14E+018,"""Talking about technical aspects"
1.14E+018,tweet,1560000000000,GuruDhanyal54,3158487871,,1.14E+018,Jus one word for  kabirsingh Outstanding.   shahidkapoor sir you added one more fan to your list today.   Advani_Kiara very well played mam.  Also a fan of yours and your smile.  sandeepvangareddy sir thank u for bringing kabir singh.
1.14E+018,tweet,1560000000000,KesariBikram,2773708187,,1.14E+018,kabirsingh without the singh
1.14E+018,tweet,1560000000000,Shyokat_khan,152731473,,1.14E+018,watching Kabir Singh at INOX City Plaza Mall  Â â¦
1.14E+018,tweet,1560000000000,bollywood154,9.18E+017,,1.14E+018,Everyone tag  Su4ita and whoever gave negative review.  KabirSingh  Â â¦
1.14E+018,tweet,1560000000000,sinchan21029371,1.13E+018,,1.14E+018,"""LADY after watching  KabirSingh gives SRK'S dialogue "
1.14E+018,tweet,1560000000000,ItsSohailKhan,2740549599,,1.14E+018,"""No"
1.14E+018,tweet,1560000000000,hi2uu,562859405,,1.14E+018,KabirSingh A Must watch Film. Loved it.  Advani_Kiara  shahidkapoor
1.14E+018,tweet,1560000000000,bollywoodyyc,2606371604,,1.14E+018,"""RT wattpadindia: With an overwhelming response to the TSeries and Wattpad  KabirSingh Writing Contest"
1.14E+018,tweet,1560000000000,TheGabbeta,143676980,,1.14E+018,Calling or terming  KabirSingh as misogynistic is nothing but shit. Are you people expecting it to be a wholesome classic artistic piece of cinema! The views on the movie are looking like a big
1.14E+018,tweet,1560000000000,allabuxib,136550457,,1.14E+018,shahidkapoor That goosebumps on your hand when you hugged  Advani_Kiara in park shows your involvement in the scene Not just that you both lived the character every single frame. Soham Mujumdar u r an amazing actor. Congrats team  KabirSingh  shahidkapoor kya acting tha yaar.
1.14E+018,tweet,1560000000000,AnujChhetri11,8.75E+017,,1.14E+018,Watched kabir singh today and realized i am better version of him.
1.14E+018,tweet,1560000000000,Divyampandy,3231921234,,1.14E+018,"""Hello sir  RajatSharmaLive we want  shahidkapoor in your aap ki adalat could you call him now he is going to creat history because what a acting he did in  kabirsinghMind blowing"
1.14E+018,tweet,1560000000000,jamsheedjunaidy,101434699,,1.14E+018,Watching  KabirSingh pic.twitter.com/AAXJyodB3l â at Cinepolis - Mantra
1.14E+018,tweet,1560000000000,Shubham94195565,1.01E+018,,1.14E+018,"""Sir"
1.14E+018,tweet,1560000000000,isanjayodyy,9.93E+017,,1.14E+018,Kabir shingh what a movie yaar  shahidkapoor Power packed acting just incredible can't explain in word just amazing  KabirSingh
1.14E+018,tweet,1560000000000,RahulMahato95,1.12E+018,,1.14E+018,I hope u have heard this too.  KabirSingh is waste. pic.twitter.com/HYMqMGETyc
1.14E+018,tweet,1560000000000,Potato_beta,144647357,,1.14E+018,"""The maker of Satyamev Jayate is tone deaf to the criticism of Kabir Singh"
1.14E+018,tweet,1560000000000,niazberry,2346375325,,1.14E+018,"an interesting moment in the movie Kabir Singh that i liked is a kannada song âpreethse anta praana thinno premi neenu yaaro..â from the movie ""excuse me"" being sung by one of Kabirâs female friends during a night out scene! absolutely loved it!!"
1.14E+018,tweet,1560000000000,krishnil28s,525126756,,1.14E+018,""" KabirSingh is about two flawed characters which complete each other. shahidkapoor  Advani_Kiara It is raw"
1.14E+018,tweet,1560000000000,BhaskarSirius,4277081772,,1.14E+018,"""If you lead with """"Shahid Kapoor is awesome"""" and then move on to the toxic masculinity"
1.14E+018,tweet,1560000000000,Esynapse3,1.11E+018,,1.14E+018,"""We finally know what made  kabirsingh angry"
1.14E+018,tweet,1560000000000,mrcool7377,7.86E+017,,1.14E+018,Girls after watching Kabir Singh:I wish I had a guy like Kabir Singh in my life.
1.14E+018,tweet,1560000000000,Kul_deep_Singh,2181588456,,1.14E+018,"""watching Kabir Singh at Msx Silver City"
1.14E+018,tweet,1560000000000,Stardom22ent,1.13E+018,,1.14E+018,Bollywood celebs snapped at  kabirsingh film screening...   ishaankhatter  JhanviKapoor  Siddhantchatu19  itsBhushanKumar  shahidkapoor  stardom22  stardom22entertainmentpic.twitter.com/nEA5OW9WE5
1.14E+018,tweet,1560000000000,Nishkarsh7,564748463,,1.14E+018,Insane :) â watching Kabir Singh at Inox Insignia Gt Central  Â â¦
1.14E+018,tweet,1560000000000,sanjay2117kumar,1.07E+018,,1.14E+018,I think elaboration is brilliant and actor is very clear about his character. Must watch  KabirSingh pic.twitter.com/7j1iy3brqa
1.14E+018,tweet,1560000000000,hiteshkundlia,207525361,,1.14E+018,What a movie! Shahid kapoor acting is awesome  KabirSingh
1.14E+018,tweet,1560000000000,sirMasudkhan,1.11E+018,,1.14E+018,Don't watch  KabirSingh Donât lose pocket money Bad film dekh kar paida nehi hei.Don't go theatre Katiya film  KabirSingh
1.14E+018,tweet,1560000000000,FawadFan4ever,2921937301,,1.14E+018,"""Problematic movies like Arjun Reddy"
1.14E+018,tweet,1560000000000,officialnav1904,143916268,,1.14E+018,"""Special mention to  nikifyinglife who  according to me"
1.14E+018,tweet,1560000000000,AmrndrS,2670903416,,1.14E+018,This sums it up   ( nooffense) arjunreddy  vijaydevarakonda  shalinipandey  sandeepreddyvanga  kabirsingh  kiaraadvani  arjunreddyremake  moviereview  tollywood  bollywood  remake  Â â¦
1.14E+018,tweet,1560000000000,JrShahRukh,710347887,,1.14E+018,"""Dumfucks don't understand that it is not glorifying someone"
1.14E+018,tweet,1560000000000,dna,17710740,,1.14E+018,KabirSingh: 5 Reasons why you should watch the  ShahidKapoor and  KiaraAdvani starrer
1.14E+018,tweet,1560000000000,Box_OfficeIndia,9.69E+017,,1.14E+018,First half is a masterpiece. Second half is good. Little trimming needed for 2nd half. Climax was superb.  shahidkapoor is invincible! Many awards are waiting for him.  Advani_Kiara looks too beautiful and innocent and she excels.Ratings - 9.5/10 KabirSingh  KabirSinghReviewpic.twitter.com/yVgdDNUnrc
1.14E+018,tweet,1560000000000,RamtekeApurva,3101147522,,1.14E+018,"""Abuse"
1.14E+018,tweet,1560000000000,Wartalabs,1.08E+018,,1.14E+018,Kabir Singh Box Office Collection First Day| Kabir Singh Box Office Day One Friday| Kabir Singh Business 1... pic.twitter.com/V5gJHN4iys
1.14E+018,tweet,1560000000000,ImAbhishek28,600085135,,1.14E+018,"""On the point"
1.14E+018,tweet,1560000000000,jaidsen,254465073,,1.14E+018,"""What Auspicious Energy Santha brings to the tableDebut Film BAAGHI 2 followed by KABIR SINGH2 Films"
1.14E+018,tweet,1560000000000,Nitinshukla4,370114616,,1.14E+018,shahidkapoor Just watched Kabir singh movie  Â  have done very fantastic job .No one else could have had done this role better than u urself.Keep inspiring!!!
1.14E+018,tweet,1560000000000,anoop59884552,808964149,,1.14E+018,Ah feminist batch kosam Aina 150+ collect cheyali  KabirSingh
1.14E+018,tweet,1560000000000,Ishitalks,8.83E+017,,1.14E+018,"""Me:No one:Me"
1.14E+018,tweet,1560000000000,savio1818,95294910,,1.14E+018,Watching Kabir Singh is wrong in so many ways. It's sad that people even watch this and expect our country go changeSuch a shame.
1.14E+018,tweet,1560000000000,Raks_luv,92211925,,1.14E+018,To all those hypocrite feminist  KabirSingh pic.twitter.com/B7vo7SYBz3
1.14E+018,tweet,1560000000000,mohitkardiya,312640653,,1.14E+018,On repeat mode  Bekhayali  KabirSingh Best Music Album of the year so far.
1.14E+018,tweet,1560000000000,hempatni1,500957240,,1.14E+018,Who don't like kiara..... She was as a soft and sweet girl in this movie who speak from his silent face.. M to fida ho gha bhai... But i was dreaming during the movie that look or kabir singh will suit u also.
1.14E+018,tweet,1560000000000,ItsSohailKhan,2740549599,,1.14E+018,And few peoples have already started negativity for  KabirSingh.
1.14E+018,tweet,1560000000000,fxcool,170246341,,1.14E+018,KabirSingh is basically Shahid Kapoor playing himself in the first half and as Christian Bale in second half
1.14E+018,tweet,1560000000000,reviewpuram,1259077442,,1.14E+018,"""Dude please recheck your argument"
1.14E+018,tweet,1560000000000,mrcool7377,7.86E+017,,1.14E+018,I bet  shahidkapoor is gonna receive a lot of awards for his unimaginable performance in Kabir Singh. OUTSTANDING!!!!
1.14E+018,tweet,1560000000000,sarkasticladka,1.08E+018,,1.14E+018,Woahhh ..what a movie ! Spectacular  shahidkapoor cute lovely  Advani_Kiara and Shahid's frnd shiva all were terrific.!! Take a bow man.!!  imvangasandeep thank you for this epic treat.!! And again  shahidkapoor take a bow sir.! U are just  KabirSingh  KabirSinghReviewpic.twitter.com/4G0qxYkw9P
1.14E+018,tweet,1560000000000,ashok_temp,1.13E+018,,1.14E+018,Since when did bolly films start teaching morals and values?? Name one film.. Why everyone rates kabir singh under fem scale.  Â â¦
1.14E+018,tweet,1560000000000,rpandey96,60006370,,1.14E+018,A Rebel With A Cause  â watching Kabir Singh at CinÃ©polis  Â â¦
1.14E+018,tweet,1560000000000,Hyd_Nawab,208004115,,1.14E+018,""" KabirSingh is rocking. Fantastic work  shahidkapoor"
1.14E+018,tweet,1560000000000,Hahajraa,9.94E+017,,1.14E+018,All the 14 year old Nibba and Nibbi plannig to get Married after watching kabir singh pic.twitter.com/4VqDyREWUv
1.14E+018,tweet,1560000000000,BlackPa54667051,1.12E+018,,1.14E+018,kabirsingh what a movie  shaidkapoor3 sir what an acting  Advani_Kiara mam gr8 acting beautiful peace of art the chemistry was awsm  kabirsinghrocks KabirSinghMovieReview
1.14E+018,tweet,1560000000000,ArshKiyaHai_,8.73E+017,,1.14E+018,""" ShahidKapoor  KabirSingh  shahidkapoor Dude"
1.14E+018,tweet,1560000000000,aditigulati02,8.38E+017,,1.14E+018,""" shahidkapoor is one of the best gifts the industry has today! His immence skills of acting and his dedication towards the work is depicted very well in his movies. No doubt"
1.14E+018,tweet,1560000000000,prksh_CHOWDHARY,1.1E+018,,1.14E+018,The fact that people are at least  hating hating kabir Singh is to be noted.... It is the indifference that hurts not a reaction... The hate it is receiving exactly shows how well it was made...I am more than happy people are hating kabir..it triggered an emotion...
1.14E+018,tweet,1560000000000,sksinghhajipur,117121150,,1.14E+018,"It's not the "" let go "" that hurts..It's the flashback that hurts.  KabirSingh"
1.14E+018,tweet,1560000000000,RizwanSiddiquee,121987358,,1.14E+018,shahidkapoor .. Amazing performance Shahid .. Your each scene is worth watching over and over again Advani_Kiara not only looks very beautiful but has also performed much beyond expectations five stars from the audience..  KabirSingh  KabirSinghMovieReview
1.14E+018,tweet,1560000000000,ashu7078,345867816,,1.14E+018,"""Watched  KabirSingh"
1.14E+018,tweet,1560000000000,AfterStudios,2461069152,,1.14E+018,Wow!!  KabirSingh doing wonders at box office!!. Hope this will became  lovestory of the decade. Congrats to entire team  Cine1Studios  MuradKhetani  ashwinvarde  nirajkothari  shahidkapoor  Advani_Kiara welcome to bollywood  imvangasandeep itâs a rocking entry.
1.14E+018,tweet,1560000000000,Jain1983Anant,1.11E+018,,1.14E+018,shahidkapoor  meerarajput when a non-alcoholic man perform a role lyk heavy or wired drinker it shows the level of dedication twrds his work great job Shahid Bhai hatss off must watch  kabir singh
1.14E+018,tweet,1560000000000,bolly_galiyara,523502881,,1.14E+018,"""Alia Bhatt"
1.14E+018,tweet,1560000000000,OkkadiFan,8.47E+017,,1.14E+018,KabirSingh is Phenomenal  Shahid Pulled Out AR CharacteR with Ease  ... Probably  shahidkapoor 's Best PerFormanCe ..  Advani_Kiara  SandeepVanga incredible story teller you are  & You Did it AgaiN  BlockBusterpic.twitter.com/MVBLszmtsN
1.14E+018,tweet,1560000000000,PRATEEKBHARGAV1,388408577,,1.14E+018,Toxic Love with Performance par excellence & Faadu music   Shahidkapoor you Rocked  â watching Kabir Singh at Xion Mall  Â â¦
1.14E+018,tweet,1560000000000,KSMANN,46814773,,1.14E+018,PROUD' WIFE MIRA RAJPUT'S REACTION AFTER WATCHING 'KABIR SINGH' CAN'T BE MISSED. READ HERE  Â â¦
1.14E+018,tweet,1560000000000,i_Prathit,7.93E+017,,1.14E+018,"""Masand is a biased critic. Had kabir Singh been done by RK or RVS he would have showered lots of praises n given extra stars in his ratings. But here it's Shahid"
1.14E+018,tweet,1560000000000,RohitNavile,8.02E+017,,1.14E+018,"""Nawanzuddin siddiqui kidnaps kukkoo"
1.14E+018,tweet,1560000000000,himanshushivnan,105680006,,1.14E+018,Loved the movie  KabirSingh . Phenomenal acting by  shahidkapoor . You simply killed it . Too good. Advani_Kiara so pretty and elegant. Simple at start and right on target at the end. Loved your appearance. Brilliant job done by  shiva too.  KabirSinghReview I would give 4/5.
1.14E+018,tweet,1560000000000,salandravinash,8.18E+017,,1.14E+018,"""Best remake of our south film till date for me was RHTDM"
1.14E+018,tweet,1560000000000,abhishekhgm,995159718,,1.14E+018,KabirSingh as expected MASTERPIECE....  shahidkapoor topper of the year...and the love  imvangasandeep has for Kannada/Karnataka is infinity I guess.. Because in  ArjunReddy he used Mangalore n tulu language and in  KabirSingh he used Kannada song.. Only no hate..
1.14E+018,tweet,1560000000000,nattynick,86272236,,1.14E+018,""" imvangasandeep Found Kabir Singh better than Arjun Reddy cz there was no """"fat chick"""" comment"
1.14E+018,tweet,1560000000000,yogeshjadhav00,1647300318,,1.14E+018,Excited â watching Kabir Singh at Esquare  Â â¦
1.14E+018,tweet,1560000000000,janak291098,7.77E+017,,1.14E+018,"""KABIR SINGH'"
1.14E+018,tweet,1560000000000,Bollywood2Spark,1.01E+018,,1.14E+018,KabirSingh  out of 5 shahidkapoor  Advani_Kiara
1.14E+018,tweet,1560000000000,DekhNews,3025960657,,1.14E+018,Kabir Singh 1st Day Box Office Collection Total Opening First (Friday) Worldwide Earning Â â¦
1.14E+018,tweet,1560000000000,SohailAAura,621583396,,1.14E+018,It was a good dayFederer wonSri Lanka  wonBoth  KabirSingh and  SHADAA got huge Openings  happy Good Night  ShahRukhKhan pic.twitter.com/QgKLnABsb5
1.14E+018,tweet,1560000000000,BhatnagarAshi,4774271130,,1.14E+018,Must watch  KabirSingh  ShahidKapoor U nailed it. Brilliant performance. KiaraAdvani  Beautiful .
1.14E+018,tweet,1560000000000,ERSUNNYPRADHAN,1619719003,,1.14E+018,watching Kabir Singh at Carnival Cinemas Ameerpet  Â â¦
1.14E+018,tweet,1560000000000,MonstR_SRK,1.08E+018,,1.14E+018,""""""" I m not a revel without a cause sir """" KabirSingh"""
1.14E+018,tweet,1560000000000,Elle_Files,2345203513,,1.14E+018,Thereâs a major difference between depicting a character and glorifying a character. Arjun Reddy/Kabir Singh presents their characters as a âmale idealâ.
1.14E+018,tweet,1560000000000,kaushal002629,8.89E+017,,1.14E+018,"""Shahid sir!!!! I loved it. So much. The way u act in this movie. Deserves  applause. Totally fire u were.  We could feel the emotions in ur eyes. Chemistry btw u n kiara mam"
1.14E+018,tweet,1560000000000,_dikshapathak,1220999790,,1.14E+018,"""Arjun reddy and Kabir Singh"
1.14E+018,tweet,1560000000000,mohitchugh97,1.14E+018,,1.14E+018,Amazing work in kabir singh  nikifyinglife  waiting to see you more often!
1.14E+018,tweet,1560000000000,hyunjace,1688030911,,1.14E+018,RT RajeevMasand: My review of  KabirSingh -  Â  - CNNnews18
1.14E+018,tweet,1560000000000,jackman_rahul,1.05E+018,,1.14E+018,I cannot get out from KABIR SINGH movie
1.14E+018,tweet,1560000000000,muyanifocus,2835394759,,1.14E+018,Kabir Singh Vs Arjun Reddy | Genuine Public Opinion |  Review | Bekhayali Like Us   fb:  Â  Â â¦
1.14E+018,tweet,1560000000000,cMovieTube83,8.83E+017,,1.14E+018,Kabir Singh Vs Arjun Reddy | Genuine Public Opinion |  Review | Bekhayali Like Us   fb:  Â   Â â¦
1.14E+018,tweet,1560000000000,BathayiB,1E+018,,1.14E+018,In my opinion when you compare Indian Cricket and Bollywood  ImRo45 =  shahidkapoor .. when the hit it.. the hit the Bulls Eye... immense and pure talent both of these.  RohitSharma  ShahidKapoor  KabirSingh .. these both are gifted in terms of talent
1.14E+018,tweet,1560000000000,aditigulati02,8.38E+017,,1.14E+018,Finally a superb movie which i can watch numerous times. Kudos to  shahidkapoor for his outstanding performance in  KabirSingh. An amazing movie after a really long time!
1.14E+018,tweet,1560000000000,Sivakallur,2517046488,,1.14E+018,Vasan_Bala work on good scripts donât cry on others mr  arjunreddy  KabirSingh
1.14E+018,tweet,1560000000000,vijay5uman,2957900920,,1.14E+018,Yet  VeereDiWedding is awesome and  kabirsingh is shit?....oh wait is don 1 and don 2 story of a criminal killing everyone......how does that work but this doesn't?
1.14E+018,tweet,1560000000000,Nilzrav,142231741,,1.14E+018,"""That series was bullshit"
1.14E+018,tweet,1560000000000,SankhapriyaBho3,8.36E+017,,1.14E+018,sketch of  shahidkapoor from kabir Singh drawn by me  hows it? pic.twitter.com/J2VCXzq4sj
1.14E+018,tweet,1560000000000,GaikwadKg,2170488559,,1.14E+018,Sirf Script Script Ki Baat Hai Otherwise  shahidkapoor Is Just A Phenominal Actor.He Is One Of The Most Underrated Actors EverTake A Bow For His Career Best Performance In & As  KabirSingh pic.twitter.com/SfRgx39xeL
1.14E+018,tweet,1560000000000,RiyaReviews,281547005,,1.14E+018,1st half of  kabirsingh is mind-blowing. Haven't seen such an intense romance since ages. The theater is house full & people went crazy when  shahidkapoor made his entry. Whistles on every  second scene and dialogue.And even my parents are enjoying the film.Superhit hai Boss!pic.twitter.com/r7fFxEFt3N
1.14E+018,tweet,1560000000000,ayushaug13,206090885,,1.14E+018,"""Kabir is a surgeon by profession"
1.14E+018,tweet,1560000000000,amit_chordia,131589187,,1.14E+018,""" shahidkapoor Brilliant performance in  KabirSingh one of your best roles till date. Strong"
1.14E+018,tweet,1560000000000,atul95,113678559,,1.14E+018,Just watched  KabirSingh and felt like it should be  kisssingh
1.14E+018,tweet,1560000000000,beingmaaz1524,7.39E+017,,1.14E+018,Bangalore ka haal toh isse bhi bura Hai....  Shahid sir.. Career best performance sir.... no one else can portary the role of Kabir singh better than u.. u just nailed it.. day1 will b 20Cr+
1.14E+018,tweet,1560000000000,AkkshatB,4264999287,,1.14E+018,KabirSingh  100crore ShahidKapoor craft is the best & will be remembered for long.  kiaraadvani looks good as Preeti. Soham Majumdar did well as Shiva. Music is tremendous & back ground score gave strength to storytelling.Dialogues  SandeepReddyVanga TSeries
1.14E+018,tweet,1560000000000,movieupdates_TK,7.26E+017,,1.14E+018,"""Shahid Kapoor's Career Best Performance... KabirSinghGood Dialogues"
1.14E+018,tweet,1560000000000,SoumajitChaki,1.09E+018,,1.14E+018,"Please subscrib...  shahidkapoor sir please watch your movie ""Kabir Singh""s Review by me  Â â¦"
1.14E+018,tweet,1560000000000,news3245,1.03E+018,,1.14E+018,KabirSingh  AgentSaiSrinivasaAthreya  BIGIL  CWC19  HBDEminentVijay  RanaDaggubati  ranadaggubatipic.twitter.com/z8cyH7MYev
1.14E+018,tweet,1560000000000,aniSHULk_filmy,8.5E+017,,1.14E+018,""" FilmCompanion  Su4ita  anupamachopra  shahidkapoor  imvangasandeep Let's have a Post-Mortem of  KabirSingh "
1.14E+018,tweet,1560000000000,yeswanthyenni,1290690410,,1.14E+018,Watched  KabirSingh it's jst Virtuous Jst a GAME CHANGER of the Industry  shahidkapoor jst shows the Beast in His acting. As per the industries  ArjunReddy will be ArjunReddy irreplaceable nd  KabirSingh too Overall Everything is jst Lit
1.14E+018,tweet,1560000000000,Kameshwari93,2401187341,,1.14E+018,"""Honestly"
1.14E+018,tweet,1560000000000,PalakSi68338076,1.02E+018,,1.14E+018,"Kabir singh look like educated Tere naam ""Radhe"""
1.14E+018,tweet,1560000000000,DineshM90,71451738,,1.14E+018,"""The same people should ask """"what if  KabirSingh were a woman"""". Woh ho hi nahi sakta naa"
1.14E+018,tweet,1560000000000,NairShreekanth,1484823109,,1.14E+018,So tell what did you dissect out of Kabir Singh movie..it shows how a guy ruins up his life due to his anger issues..Isn't that how it should be? Don't we see such type of people around us or we wanna have movies with angelical figures..The lady over here was slamming the movie..
1.14E+018,tweet,1560000000000,Its_Nisar,398977910,,1.14E+018,If last year Ranbir Kapoor got best actor for Sanju then there's no doubt this year it is Shahid Kapoor for Kabir Singh.
1.14E+018,tweet,1560000000000,ThisIsHellBoy,598168313,,1.14E+018,âSuffering is personal....let him sufferâNow tell me how can someone write those words unless from his own sufferingTake a bow  imvangasandeep for writing those amazing lines KabirSingh
1.14E+018,tweet,1560000000000,badsha_ray,2571420949,,1.14E+018,KabirSingh is overflowing with toxic masculinity and reeks of everything 'abusive' in a 'relationship'. Here's my honest take!  Â â¦
1.14E+018,tweet,1560000000000,namdev_adarsh,7.26E+017,,1.14E+018,"""No I'm not. There is nothing like spoiler"
1.14E+018,tweet,1560000000000,ImRainaSk,8.16E+017,,1.14E+018,KabirSingh movie gurinchi oka tweet veyu annaya
1.14E+018,tweet,1560000000000,MouthShut_com,65849975,,1.14E+018,4/5  Review on  KabirSingh by bhurabhai4403  Â â¦
1.14E+018,tweet,1560000000000,Stillhopeleft_,1.04E+018,,1.14E+018,"""You speak such good english which made me think you are educated enough. Kabir Singh is a fictional character and if people become like kabir singh after watching the movie"
1.14E+018,tweet,1560000000000,AdityaJais10,4632926787,,1.14E+018,I just can't wait for this  KabirSingh
1.14E+018,tweet,1560000000000,R_S_Choudhary,74710671,,1.14E+018,I think one of the great performances by shahid Kapoor in  KabirSingh Beyond expectation movie. Even who saw  ArjunReddy likes the movie.pic.twitter.com/DqwZWaGW7m
1.14E+018,tweet,1560000000000,anshu51379,1574499630,,1.14E+018,KabirSingh  FirstDayFirstShowpic.twitter.com/bwEH98xuCY
1.14E+018,tweet,1560000000000,RushiKiran28,1080485870,,1.14E+018,in raging bull de niro was far crazier than this character and its a masterpiece then why do you have problem with kabir singh u should go beyond all this and see for wat it is
1.14E+018,tweet,1560000000000,amentzudir,284358014,,1.14E+018,KabirSingh pic.twitter.com/wuPtr5VYBm
1.14E+018,tweet,1560000000000,PuvvalaVirat,153388652,,1.14E+018,Hahahahahaha Its too funny to check SO CALLED REVIEWERS reviews on  KabirSingh !!
1.14E+018,tweet,1560000000000,DurveshSawant09,1.01E+018,,1.14E+018,Watching like a BOSS  What a Masterpiece  kabirsinghmovie  insignia KabirSingh pic.twitter.com/BhOMVIQ0UO
1.14E+018,tweet,1560000000000,itsvikky004,517410784,,1.14E+018,OneWordReview... KabirSingh: POWERFUL.Rating: Â½ KabirSingh is an epic love story with an extraordinary performance by  ShahidKapoor I'm still recovering that powerful act by Shahid  KiaraAdvani is so good in the film her best performance by far too.
